Title,Date,Tag
ذيب لتأجير السيارات: نعمل على عودة مستويات الربحية لما قبل أزمة كورونا,10 أغسطس 2022 02:33 م,نتائج أعمال الشركات
أرامكو السعودية وغرفة الرياض توقعان عقداً لرعاية منتدى الرياض الاقتصادي,10 أغسطس 2022 01:55 م,الأخبار العامة
"شركة أبحاث تحدد مستهدف ""زين السعودية"" عند 13.5 ريال.. مع توصية ""محايد""",10 أغسطس 2022 00:34 م,تقييمات وتوصيات الأسهم
الصندوق السيادي السعودي يستحوذ على حصص في 4 شركات مصرية بقيمة 1.3 مليار دولار,10 أغسطس 2022 11:21 ص,اقتصاد كلي
"""بوبا العربية"" تتسلم موافقة المركزي لبيع منتج تأميني جديد وتتوقع أثراً إيجابياً",10 أغسطس 2022 10:47 ص,أخبار الشركة
"""الجوف"": اتفاقية التسهيلات مع ""الإنماء"" لتمويل مشروع مصنع شرائح البطاطس",10 أغسطس 2022 10:35 ص,أخبار الشركة
"""معادن"" تتوقع بدء الإنتاج التجريبي لمصنع منجم منصورة ومسرة بالربع الرابع 2022",10 أغسطس 2022 10:21 ص,استثمارات الشركات
"أرباح ""تكافل الراجحي"" تتراجع بالربع الثاني لعام 2022 إلى 22.4 مليون ريال",10 أغسطس 2022 10:20 ص,نتائج أعمال الشركات
"""الجوف"" توصي بتوزيع 0.50 ريال للسهم عن النصف الأول لعام 2022",10 أغسطس 2022 09:51 ص,توزيعات نقدية
"أرباح ""ولاء للتأمين"" تتراجع 55.57% بالربع الثاني 2022 لارتفاع المطالبات",10 أغسطس 2022 09:51 ص,نتائج أعمال الشركات
"الإيرادات ترتفع بأرباح ""الجوف"" 98.2% خلال الربع الثاني من عام 2022",10 أغسطس 2022 09:41 ص,نتائج أعمال الشركات
"أرباح ""الغاز"" تتراجع إلى 31.8 مليون ريال بالربع الثاني لعام 2022",10 أغسطس 2022 09:29 ص,نتائج أعمال الشركات
"""فيبكو"" تتقدم للهيئة بملف طلب زيادة رأس المال بـ115 مليون ريال",10 أغسطس 2022 09:18 ص,اجراءات الشركات
"""أسواق العثيم"" تقرر بيع أرض بالمدينة.. بأرباح رأسمالية متوقعة 107.86 مليون ريال",10 أغسطس 2022 09:09 ص,أخبار الشركة
"الرئيس التنفيذي: تفاؤل حذر تجاه أداء ""سدافكو"" خلال العام المالي الحالي",9 أغسطس 2022 05:41 م,نتائج أعمال الشركات
"""باعظيم"" توصي بتوزيع 0.70 ريال للسهم عن النصف الأول 2022",9 أغسطس 2022 04:38 م,توزيعات نقدية
"أرباح ""باعظيم"" تتراجع 7.24% بالربع الثاني من عام 2022 لانخفاض المبيعات",9 أغسطس 2022 04:28 م,نتائج أعمال الشركات
"أرباح ""ذيب"" ترتفع 72.5% بالربع الثاني لزيادة نسب الإشغال بقطاع التأجير",9 أغسطس 2022 04:10 م,نتائج أعمال الشركات
"أرباح ""أسمنت الجنوب"" تهبط 30% بالربع الثاني لتدني الطلب وانخفاض سعر البيع",9 أغسطس 2022 04:09 م,نتائج أعمال الشركات
"أرباح ""أماك"" تتراجع 30.8% بالربع الثاني من 2022 لانخفاض المبيعات",9 أغسطس 2022 04:01 م,نتائج أعمال الشركات
وزارة الطاقة: استكمال إجراءات نقل ملكية السعودية للكهرباء في شركة تابعة للدولة,9 أغسطس 2022 03:04 م,اندماجات واستحواذات
"رئيس ""مبكو"" يتوقع استقرار نتائج الشركة بالربع الثالث من عام 2022",9 أغسطس 2022 02:53 م,نتائج أعمال الشركات
"سهم ""سابك"" بأعلى مستوياته في 5 أسابيع بعد ارتفاع أرباح الربع الثاني من عام 2022",9 أغسطس 2022 02:35 م,حركة التداولات
"شركة أبحاث: تحسن عمليات ""الخدمات الأرضية"" مع بدء موسم الحج وزيادة عدد الرحلات",9 أغسطس 2022 02:14 م,تقييمات وتوصيات الأسهم
"شركة أبحاث: ""السعودي الألماني الصحية"" تمتلك البنية التحتية لتكون شركة جاذبة",9 أغسطس 2022 01:19 م,تقييمات وتوصيات الأسهم
محدث.. 3 صفقات خاصة بالسوق السعودي بـ186.76 مليون ريال,9 أغسطس 2022 00:12 م,حركة التداولات
"رئيس ""سابك"": نتائج الربع الثاني تعكس الأداء التشغيلي.. وملتزمون بتوزيعات الأرباح",9 أغسطس 2022 11:41 ص,نتائج أعمال الشركات
أسمنت العربية تقرر توزيع 1.1 ريال للسهم عن النصف الأول من عام 2022,9 أغسطس 2022 11:00 ص,توزيعات نقدية
"""النهدي"" تقرر توزيع 2.31 ريال للسهم عن النصف الأول لعام 2022",9 أغسطس 2022 10:37 ص,توزيعات نقدية
بوان تقرر توزيع 0.85 ريال للسهم عن النصف الأول من عام 2022,9 أغسطس 2022 10:36 ص,توزيعات نقدية
"""رتال"" توصي بتوزيع ريالين للسهم عن النصف الأول من عام 2022",9 أغسطس 2022 10:19 ص,توزيعات نقدية
"""إكسترا"" تقرر توزيع 2.5 ريال للسهم وتوصي بزيادة رأس المال بمنح أسهم مجانية",9 أغسطس 2022 10:19 ص,توزيعات نقدية
"""بوان"" تصعد بأرباحها في الربع الثاني من عام 2022 إلى 44.55 مليون ريال",9 أغسطس 2022 10:03 ص,نتائج أعمال الشركات
"إيرادات عقود التطوير تهبط بأرباح ""رتال"" 34% في الربع الثاني 2022",9 أغسطس 2022 09:53 ص,نتائج أعمال الشركات
أرباح أسمنت العربية بالربع الثاني 2022 ترتفع 34.3% بدعم شركات زميلة,9 أغسطس 2022 09:46 ص,نتائج أعمال الشركات
"""النهدي"" ترتفع بأرباحها 18.4% بالربع الثاني 2022 إلى 268.5 مليون ريال",9 أغسطس 2022 09:40 ص,نتائج أعمال الشركات
أرباح أسمنت المدينة تهبط 50% بالربع الثاني 2022 لانخفاض المبيعات,9 أغسطس 2022 09:36 ص,نتائج أعمال الشركات
"""التموين"" تتحول للربحية بالربع الثاني 2022 .. و""المتراكمة""14% من رأس المال",9 أغسطس 2022 09:26 ص,نتائج أعمال الشركات
"""سابك"" تربح 7.9 مليار ريال بالربع الثاني 2022 لارتفاع أسعار البيع",9 أغسطس 2022 09:07 ص,نتائج أعمال الشركات
"""عزم"" توقع عقداً مع الهيئة العامة للولاية على أموال القاصرين لمدة 3 سنوات",8 أغسطس 2022 04:15 م,أخبار الشركة
"""الأسماك"" تحصل على قرضين من البحرين الوطني و""الراجحي"" بـ20.3 مليون دولار",8 أغسطس 2022 04:08 م,بنوك ومالية
29 أغسطس.. مساهمو أسمنت الجوف يناقشون تخفيض رأس المال لإطفاء خسائر متراكمة,8 أغسطس 2022 04:07 م,جمعيات عمومية
"""أنابيب الشرق"" توصي بزيادة رأس المال 50% بمنح أسهم مجانية",8 أغسطس 2022 03:50 م,اجراءات الشركات
"بن داود القابضة تعلن إتمام شركة تابعة استحواذها على 80.5% في ""إيكون"" الفرنسية",8 أغسطس 2022 03:47 م,اندماجات واستحواذات
"الجزيرة كابيتال تُحدد مستهدف ""سليمان الحبيب""عند 193 ريالاً مع توصية ""محايد""",8 أغسطس 2022 02:40 م,أخبار الشركة
مبيعات شركات الأسمنت السعودية ترتفع 7.2% في يوليو.. وسط تراجع المخزون,8 أغسطس 2022 02:32 م,الأخبار العامة
"شركة أبحاث تحدد مستهدف ""التموين"" عند 91 ريالاً وتوصي بـ""زيادة المراكز""",8 أغسطس 2022 01:15 م,تقييمات وتوصيات الأسهم
إنفوجرافيك.. أصول البنوك السعودية ترتفع 108.95 مليار دولار بنهاية الربع الثاني,8 أغسطس 2022 00:06 م,بنوك ومالية
"السوق السعودي.. صفقة خاصة على ""رتال"" ضمن مستويات التداول",8 أغسطس 2022 11:18 ص,حركة التداولات
"""الخبير ريت"" يعلن عدم المضي بعملية استحواذ وإلغاء زيادة قيمة أصوله",8 أغسطس 2022 10:33 ص,صناديق الاستثمار
"""البحر الأحمر"" تعلن تراجع خسائرها المتراكمة إلى 15.78% من رأس المال بعد تخفيضه",8 أغسطس 2022 10:11 ص,أخبار الشركة
"مساهمو ""رؤوم"" يقرون زيادة رأس المال 25% بمنح أسهم مجانية",8 أغسطس 2022 09:50 ص,اجراءات الشركات
"""وفرة"" توقع عقداً مع شركة جيا لحلول الأغذية بـ15.17 مليون ريال لمدة 9 أشهر",8 أغسطس 2022 09:39 ص,أخبار الشركة
"بنك البلاد يؤسس شركة ""إنجاز"" لخدمات المدفوعات برأسمال 200 مليون ريال",8 أغسطس 2022 09:26 ص,بنوك ومالية
"أرباح ""مبكو"" تقفز إلى 99.2 مليون ريال بالربع الثاني 2022 لزيادة المبيعات",8 أغسطس 2022 09:18 ص,نتائج أعمال الشركات
"شركة أبحاث تحدد مستهدف ""جرير"" عند 194 ريالاً وتوصي بـ""زيادة المراكز""",7 أغسطس 2022 05:38 م,تقييمات وتوصيات الأسهم
"""مبكو"" تنتهي من الإجراءات المطلوبة لتصفية شركة تابعة",7 أغسطس 2022 04:44 م,أخبار الشركة
"أرباح ""السعودي الألماني الصحية"" ترتفع إلى 10.43 مليون ريال بالربع الثاني 2022",7 أغسطس 2022 04:24 م,نتائج أعمال الشركات
العقارية السعودية: تخفيض رأسمال شركة تابعة إلى 50 مليون ريال,7 أغسطس 2022 04:11 م,اجراءات الشركات
سليمان الحبيب: النمو بقطاع المستشفيات يسير وفقاً للخطة التوسعية,7 أغسطس 2022 02:19 م,اتفاقيات دولية
نشاط إيجابي لسهم سابك للمغذيات الزراعية يقفز به بأعلى وتيرة منذ مارس الماضي,7 أغسطس 2022 01:13 م,حركة التداولات
"تداول السعودية تعلق سهم ""مكة"" لعدم إعلان النتائج المالية بالمدة النظامية",7 أغسطس 2022 11:44 ص,حركة التداولات
"""جازادكو"" تعلن استقالة بدور الرشودي من منصب الرئيس التنفيذي",7 أغسطس 2022 10:25 ص,تعديلات مجالس الادارات
عِلم تتسلم خطاب ترسية مشروع مع وزارة الداخلية بـ57.66 مليون ريال,7 أغسطس 2022 10:21 ص,استثمارات الشركات
"""سليمان الحبيب"" توصي بتوزيع 0.86 ريال للسهم عن الربع الثاني 2022",7 أغسطس 2022 10:06 ص,توزيعات نقدية
